,Text,NER
29914,{d}ig-alim,DN
29915,{d}ig-alim-i3-sa6,DN
29916,{d}inanna,DN
29917,{d}inanna-ta,DN
29918,{d}inanna-teš2,DN
29919,{d}inanna-še3,DN
29920,{d}iškur,DN
29921,{d}ištaran,DN
29922,{d}li9-si4,DN
29923,{d}li9-si4-še3,DN
29924,{d}ma-lik-ba-ni,DN
29925,{d}mes-lam-ta-e3-a,DN
29926,{d}mu-Nanše,DN
29927,{d}na-du3-a,DN
29928,{d}nesag,DN
29929,{d}nin-a-zu,DN
29930,{d}nin-dar-a,DN
29931,{d}nin-dar-a-še3,DN
29932,{d}nin-gir2-su,DN
29933,{d}nin-gir2-su-i3-sa6,DN
29934,{d}nin-gir2-su-ta,DN
29935,{d}nin-gir2-su-še3,DN
29936,{d}nin-giš-zi-da,DN
29937,{d}nin-giš-zi-da-še3,DN
29938,{d}nin-hur-sag,DN
29939,{d}nin-ka-si,DN
29940,{d}nin-lil2,DN
29941,{d}nin-lil2-la2,DN
29942,{d}nin-lil2-ra,DN
29943,{d}nin-sun2,DN
29944,{d}nin-sun2-ta,DN
29945,{d}nin-tin-ug5-ga,DN
29946,{d}nin-ur4-ra,DN
29947,{d}nin-urta,DN
29948,{d}nin-šubur,DN
29949,{d}sag-mah,DN
29950,{d}sukkal-Uri5{ki},DN
29951,{d}utu,DN
29952,{d}utu-ba-e3,DN
29953,{d}utu-bar-ra,DN
29954,{d}utu-ki-ag2,DN
29955,{d}utu-mu,DN
29956,{d}{d}PAP.NAGAR,DN
29957,{d}Ĝeštin-an-na-lugal,DN
29958,{d}ŠE.ŠE.TIR,DN
29959,{d}ŠEŠ.KI,DN
29960,{d}ŠEŠ.MAŠ,DN
29961,{d}ŠU-{d}Suen,PN
29962,{d}Ša-la-ha-ma-ti-il,DN
29963,{d}Ša-u-ša,DN
29964,{d}Ša-u18-ša,DN
29965,{d}Ša-u3-ša,DN
29966,{d}Ša3-ge-pa3-da,DN
29967,{d}Ša3-ra-hu-um-ma,DN
29968,{d}Šakkan2,DN
29969,{d}Šakkan2-a2-ga2,DN
29970,{d}Šakkan2-an-dul3,DN
29971,{d}Šakkan2-an-dul3-ta,DN
29972,{d}Šakkan2-an-dul3-še3,DN
29973,{d}Šakkan2-an-ka,DN
29974,{d}Šakkan2-dingir-mu,DN
29975,{d}Šakkan2-i3-sa6,DN
29976,{d}Šakkan2-ka,DN
29977,{d}Šakkan2-še3,DN
29978,{d}Šakkan6,DN
29979,{d}Šar-ru-gen7{in},DN
29980,{d}Šar2-i3-zu,DN
29981,{d}Šara2,DN
29982,{d}Šara2-,DN
29983,{d}Šara2--kam,DN
29984,{d}Šara2-..,DN
29985,{d}Šara2-A-pi4-sal4{ki},DN
29986,{d}Šara2-A-pi4-sal{ki},DN
29987,{d}Šara2-AN.IM.,DN
29988,{d}Šara2-GA2,DN
29989,{d}Šara2-I3-sa6-ga,DN
29990,{d}Šara2-IG,DN
29991,{d}Šara2-IG-DUL3,DN
29992,{d}Šara2-IGI.DU,DN
29993,{d}Šara2-IGI.ŠE3.DU,DN
29994,{d}Šara2-IM.MI{mušen}-bar6-bar6,DN
29995,{d}Šara2-KA-eštub{ku6}-sag,DN
29996,{d}Šara2-KA-gi,DN
29997,{d}Šara2-KWU_896-ta,DN
29998,{d}Šara2-Ki-an{ki},DN
29999,{d}Šara2-LIBIR.DU,DN
30000,{d}Šara2-RA-kam,DN
30001,{d}Šara2-Umma{ki},DN
30002,{d}Šara2-Umma{ki}-ka,DN
30003,{d}Šara2-a,DN
30004,{d}Šara2-a-kam,DN
30005,{d}Šara2-a-kam-ta,DN
30006,{d}Šara2-a-mu,DN
30007,{d}Šara2-a-mu-kuₓ(DU),DN
30008,{d}Šara2-a-mu-kuₓ(DU)-e,DN
30009,{d}Šara2-a-mu-kuₓ(DU)-ta,DN
30010,{d}Šara2-a-mu-lugal,DN
30011,{d}Šara2-a-mu-ta,DN
30012,{d}Šara2-a-mu-tum2,DN
30013,{d}Šara2-a-mu-tum2-še3,DN
30014,{d}Šara2-a-mu-še3,DN
30015,{d}Šara2-a-sa6,DN
30016,{d}Šara2-a-zi,DN
30017,{d}Šara2-a-zi-da,DN
30018,{d}Šara2-a-zi-ta,DN
30019,{d}Šara2-a2-dah,DN
30020,{d}Šara2-a2-dah-{d}Amar-{d}Suen-ke4,PN
30021,{d}Šara2-a2-kun-nagar-ra,DN
30022,{d}Šara2-a2-mah,DN
30023,{d}Šara2-a2-zi,DN
30024,{d}Šara2-a2-zi-da,DN
30025,{d}Šara2-a2-zi-da-ta,DN
30026,{d}Šara2-ad2-gal,DN
30027,{d}Šara2-ama,DN
30028,{d}Šara2-an-dul3,DN
30029,{d}Šara2-ba,DN
30030,{d}Šara2-ba-an-sa6,DN
30031,{d}Šara2-ba-an-zi-ge,DN
30032,{d}Šara2-ba-sa6,DN
30033,{d}Šara2-ba-zi,DN
30034,{d}Šara2-ba-zi-e,DN
30035,{d}Šara2-ba-zi-ge,DN
30036,{d}Šara2-ba-zi-ge-ra,DN
30037,{d}Šara2-ba-zi-ge-ta,DN
30038,{d}Šara2-ba-zi-ge-še3,DN
30039,{d}Šara2-ba-zi-zi,DN
30040,{d}Šara2-ba-zi:ge,DN
30041,{d}Šara2-bad3,DN
30042,{d}Šara2-banda3{da},DN
30043,{d}Šara2-bi,DN
30044,{d}Šara2-bi2-du11,DN
30045,{d}Šara2-bi2-du11-ta,DN
30046,{d}Šara2-bi2-kuš2,DN
30047,{d}Šara2-bi2-sa6,DN
30048,{d}Šara2-da,DN
30049,{d}Šara2-di-ku5,DN
30050,{d}Šara2-du3-a-ta,DN
30051,{d}Šara2-du6-{d}Nin-tin-ug5-ga,PN
30052,{d}Šara2-ga2,DN
30053,{d}Šara2-gal-zu,DN
30054,{d}Šara2-gu2-gal,DN
30055,{d}Šara2-gu2-gal-e,DN
30056,{d}Šara2-gu2-gal-ka,DN
30057,{d}Šara2-gu2-gal-še3,DN
30058,{d}Šara2-he2-gal2,DN
30059,{d}Šara2-he2-gal2-ka,DN
30060,{d}Šara2-he2-gal2-ta,DN
30061,{d}Šara2-he2-gal2-še3,DN
30062,{d}Šara2-hu-ma,DN
30063,{d}Šara2-hu-um-a,DN
30064,{d}Šara2-hu-um-ma,DN
30065,{d}Šara2-i-šar,DN
30066,{d}Šara2-i3-dab5,DN
30067,{d}Šara2-i3-dah,DN
30068,{d}Šara2-i3-gi,DN
30069,{d}Šara2-i3-in-gi,DN
30070,{d}Šara2-i3-s,DN
30071,{d}Šara2-i3-sa6,DN
30072,{d}Šara2-i3-sa6-ta,DN
30073,{d}Šara2-i3-sa6-še3,DN
30074,{d}Šara2-i3-sa6zu,DN
30075,{d}Šara2-i3-zu,DN
30076,{d}Šara2-i3-zu-ka,DN
30077,{d}Šara2-i3-zu-me,DN
30078,{d}Šara2-i3-zu-ta,DN
30079,{d}Šara2-ib-gal,DN
30080,{d}Šara2-ib2-gal2,DN
30081,{d}Šara2-in-gi,DN
30082,{d}Šara2-in-gi-in,DN
30083,{d}Šara2-in-zu,DN
30084,{d}Šara2-in-zu-ra,DN
30085,{d}Šara2-ka,DN
30086,{d}Šara2-ka-ke4,DN
30087,{d}Šara2-ka-še3,DN
30088,{d}Šara2-kam,DN
30089,{d}Šara2-kam-e,DN
30090,{d}Šara2-kam-ka,DN
30091,{d}Šara2-kam-ke4,DN
30092,{d}Šara2-kam-ma,DN
30093,{d}Šara2-kam-ma-kam,DN
30094,{d}Šara2-kam-me,DN
30095,{d}Šara2-kam-ra,DN
30096,{d}Šara2-kam-ta,DN
30097,{d}Šara2-kam-še3,DN
30098,{d}Šara2-kam2,DN
30099,{d}Šara2-ke4,DN
30100,{d}Šara2-ki-ag2,DN
30101,{d}Šara2-ki-ag2-me,DN
30102,{d}Šara2-ki-ag2-ta,DN
30103,{d}Šara2-ku3-ge,DN
30104,{d}Šara2-ku3-zu,DN
30105,{d}Šara2-ma-DU,DN
30106,{d}Šara2-ma-a-DU,DN
30107,{d}Šara2-ma-du,DN
30108,{d}Šara2-me,DN
30109,{d}Šara2-me-a-DU,DN
30110,{d}Šara2-me-a-tum2,DN
30111,{d}Šara2-me-eš2,DN
30112,{d}Šara2-mu,DN
30113,{d}Šara2-mu-dah,DN
30114,{d}Šara2-mu-ta,DN
30115,{d}Šara2-mu-tum2,DN
30116,{d}Šara2-mu-tum2-me,DN
30117,{d}Šara2-mu-tum2-ta,DN
30118,{d}Šara2-mu-tum2-še3,DN
30119,{d}Šara2-mu-túm,DN
30120,{d}Šara2-muru13,DN
30121,{d}Šara2-nir-gal,DN
30122,{d}Šara2-nir-gal2,DN
30123,{d}Šara2-pa-e3,DN
30124,{d}Šara2-pa3-da,DN
30125,{d}Šara2-pa3-da-ta,DN
30126,{d}Šara2-palil,DN
30127,{d}Šara2-ra-bi2,DN
30128,{d}Šara2-ra-i3-zu,DN
30129,{d}Šara2-sa2-mu,DN
30130,{d}Šara2-sa6,DN
30131,{d}Šara2-sa6-ga,DN
30132,{d}Šara2-si,DN
30133,{d}Šara2-ta,DN
30134,{d}Šara2-ta-lu2,DN
30135,{d}Šara2-u3-DU,DN
30136,{d}Šara2-ur-sag,DN
30137,{d}Šara2-uru-mu,DN
30138,{d}Šara2-za-me,DN
30139,{d}Šara2-za-me-en-ta,DN
30140,{d}Šara2-za-me-ke4,DN
30141,{d}Šara2-za-me-ra,DN
30142,{d}Šara2-za-me-ta,DN
30143,{d}Šara2-za-me-še3,DN
30144,{d}Šara2-za-meš,DN
30145,{d}Šara2-za3-me,DN
30146,{d}Šara2-zi,DN
30147,{d}Šara2-zi-da,DN
30148,{d}Šara2-zi-ge,DN
30149,{d}Šara2-zi-mu,DN
30150,{d}Šara2-zi-mu-ta,DN
30151,{d}Šara2-zi-ša3-gal,DN
30152,{d}Šara2-zi:da,DN
30153,{d}Šara2-{d}IM.DUGUD{mušen}-bar6-bar6,PN
30154,{d}Šara2-{d}IM.MI{mušen}-bar6-bar6,PN
30155,{d}Šara2-{{d}Šara2}-AN.IM.MI{mušen}-bar6-bar6,PN
30156,{d}Šara2-še3,DN
30157,{d}Šara2-šeš,DN
30158,{d}Šara2-šeš-sig5,DN
30159,{d}Šara2{ki},DN
30160,{d}Šara2{ra}-kam,DN
30161,{d}Šara3-kam-ta,DN
30162,{d}Šeš-da-eden-na,DN
30163,{d}Šu,DN
30164,{d}Šu-,DN
30165,{d}Šu-Sin,DN
30166,{d}Šu-Suen,DN
30167,{d}Šu-Suen-la-ma-ha-ar,DN
30168,{d}Šu-a-la,DN
30169,{d}Šu-bu-la,DN
30170,{d}Šu-d-Suen,DN
30171,{d}Šu-ge-na,DN
30172,{d}Šu-gi,DN
30173,{d}Šu-gir3,DN
30174,{d}Šu-gu-nu-ra,DN
30175,{d}Šu-i3-li2-a,DN
30176,{d}Šu-il-at,DN
30177,{d}Šu-kal,DN
30178,{d}Šu-mah,DN
30179,{d}Šu-nir,DN
30180,{d}Šu-nir-ra-še3,DN
30181,{d}Šu-nun,DN
30182,{d}Šu-zi-an,DN
30183,{d}Šu-zi-an-ka,DN
30184,{d}Šu-zi-an-ka-ta,DN
30185,{d}Šu-zi-an-na,DN
30186,{d}Šu-zi-an-na-ta,DN
30187,{d}Šu-zi-an-ta,DN
30188,{d}Šu-{Suen},DN
30189,{d}Šu-{d}EN.,PN
30190,{d}Šu-{d}EN.ZU,PN
30191,{d}Šu-{d}En-lil2,PN
30192,{d}Šu-{d}SUen,PN
30193,{d}Šu-{d}Su'en,PN
30194,{d}Šu-{d}Su=,PN
30195,{d}Šu-{d}Suehn,PN
30196,{d}Šu-{d}Suen,RN
30197,{d}Šu-{d}Suen-,RN
30198,{d}Šu-{d}Suen-DINGIR,PN
30199,{d}Šu-{d}Suen-DU10,PN
30200,{d}Šu-{d}Suen-DU10{ki}-še3,SN
30201,{d}Šu-{d}Suen-HI-a-na-um-ma-ni,PN
30202,{d}Šu-{d}Suen-IGI-AŠ,PN
30203,{d}Šu-{d}Suen-KAL,PN
30204,{d}Šu-{d}Suen-PI-zu-um-i-šar-re,PN
30205,{d}Šu-{d}Suen-a-na-{d}Suen-ta2-ki-il,PN
30206,{d}Šu-{d}Suen-a2-mah,PN
30207,{d}Šu-{d}Suen-am-ma-ar-ra-še3,PN
30208,{d}Šu-{d}Suen-am-ma-ar-ra{ki},SN
30209,{d}Šu-{d}Suen-am-ma-ar-ra{ki}-ta,SN
30210,{d}Šu-{d}Suen-am-ma-ar-ra{ki}-še3,SN
30211,{d}Šu-{d}Suen-am-ma-ar{ki}-ta,SN
30212,{d}Šu-{d}Suen-am-ma-ra{ki},SN
30213,{d}Šu-{d}Suen-am-ma-ra{ki}-še3,SN
30214,{d}Šu-{d}Suen-an-dul3,PN
30215,{d}Šu-{d}Suen-an-dul3-ta,PN
30216,{d}Šu-{d}Suen-ba-ni,PN
30217,{d}Šu-{d}Suen-ba-ni-ta,PN
30218,{d}Šu-{d}Suen-dingir-mu,PN
30219,{d}Šu-{d}Suen-du10-ub-ma-ti-iš-zu-ta,PN
30220,{d}Šu-{d}Suen-e,PN
30221,{d}Šu-{d}Suen-e-te-el2-KA-{d}En-lil2,PN
30222,{d}Šu-{d}Suen-ha-ma-ti,PN
30223,{d}Šu-{d}Suen-ha-ma-ti-še3,PN
30224,{d}Šu-{d}Suen-ha-zi-iṣ,PN
30225,{d}Šu-{d}Suen-he2-gal2,PN
30226,{d}Šu-{d}Suen-he2-gal2-ta,PN
30227,{d}Šu-{d}Suen-he2-gal2-{d}Šara2,PN
30228,{d}Šu-{d}Suen-he2-ti,PN
30229,{d}Šu-{d}Suen-hi-li-an-na,PN
30230,{d}Šu-{d}Suen-i-ba-la-ah-{d}En-lil2,PN
30231,{d}Šu-{d}Suen-i-pa2-la-ah-{d}En-lil2,PN
30232,{d}Šu-{d}Suen-i-ti-i3-li2-ma-lik,PN
30233,{d}Šu-{d}Suen-i-ti-ib-ši-na-at,PN
30234,{d}Šu-{d}Suen-i-šar-pa2-dan-šu,PN
30235,{d}Šu-{d}Suen-i-šar-ra-ma-aš2,PN
30236,{d}Šu-{d}Suen-i3-du10{ki},SN
30237,{d}Šu-{d}Suen-i3-li2,PN
30238,{d}Šu-{d}Suen-i3-li2-ib-Eš4-tar2,PN
30239,{d}Šu-{d}Suen-i3-li2-ki-im-ni,PN
30240,{d}Šu-{d}Suen-i3-pa2-la-ah-{d}En-lil2,PN
30241,{d}Šu-{d}Suen-i3-zu-,PN
30242,{d}Šu-{d}Suen-il2-at-kam,PN
30243,{d}Šu-{d}Suen-im-ti,PN
30244,{d}Šu-{d}Suen-ka,PN
30245,{d}Šu-{d}Suen-ka-ke4,PN
30246,{d}Šu-{d}Suen-ka-lal3,PN
30247,{d}Šu-{d}Suen-ka-me,PN
30248,{d}Šu-{d}Suen-ka-še3,PN
30249,{d}Šu-{d}Suen-ke4,RN
30250,{d}Šu-{d}Suen-ki-a-taka4-a,PN
30251,{d}Šu-{d}Suen-ki-ag2-{d}En-lil2-ta,PN
30252,{d}Šu-{d}Suen-ki-ag2-{d}Nanna,PN
30253,{d}Šu-{d}Suen-ki-ag2-{d}Nin-sun2,PN
30254,{d}Šu-{d}Suen-ki-ag2-{d}nin-sun2,PN
30255,{d}Šu-{d}Suen-ki-ag2-{d}Šara2,PN
30256,{d}Šu-{d}Suen-la-ma-ha-ar,PN
30257,{d}Šu-{d}Suen-la-ma-har,PN
30258,{d}Šu-{d}Suen-li-bi-it-e2-a,PN
30259,{d}Šu-{d}Suen-li-la-bi-ir-PA,PN
30260,{d}Šu-{d}Suen-li-la-bi-ir-PA{ṭam},PN
30261,{d}Šu-{d}Suen-li-la-bi-ir-ha-ṭa-am,PN
30262,{d}Šu-{d}Suen-lugal,PN
30263,{d}Šu-{d}Suen-me,PN
30264,{d}Šu-{d}Suen-mi-gir-Eš4-tar2,PN
30265,{d}Šu-{d}Suen-mi-gir-{d}En-lil2,PN
30266,{d}Šu-{d}Suen-mi-šar,PN
30267,{d}Šu-{d}Suen-mu-ba-li-iṭ,PN
30268,{d}Šu-{d}Suen-mu-ba-li2-iṭ,PN
30269,{d}Šu-{d}Suen-mu-ra-bi-su2-uh2-ri-im,PN
30270,{d}Šu-{d}Suen-na-ra-am-Eš18-tar2,PN
30271,{d}Šu-{d}Suen-na-ra-am-Ma-ma,PN
30272,{d}Šu-{d}Suen-na-ra-am-{d}EN.LIL2,PN
30273,{d}Šu-{d}Suen-na-ra-am-{d}En-lil2,PN
30274,{d}Šu-{d}Suen-na-ra-am-{d}Ištaran,PN
30275,{d}Šu-{d}Suen-na-še3,PN
30276,{d}Šu-{d}Suen-nu-ri,PN
30277,{d}Šu-{d}Suen-nu-ur2-ma-ti,PN
30278,{d}Šu-{d}Suen-nu-ur2-ma-ti-iš-zu,PN
30279,{d}Šu-{d}Suen-nu-ur2-ma-ti-šu,PN
30280,{d}Šu-{d}Suen-nu-ur2-ma-ti-šu-ta,PN
30281,{d}Šu-{d}Suen-ri-im-i3-li2,PN
30282,{d}Šu-{d}Suen-si-sa2,PN
30283,{d}Šu-{d}Suen-si-sa2-ta,PN
30284,{d}Šu-{d}Suen-si-sa2-še3,PN
30285,{d}Šu-{d}Suen-ta,RN
30286,{d}Šu-{d}Suen-ta*,PN
30287,{d}Šu-{d}Suen-ta2-ki-il-a-na-{d}Suen,PN
30288,{d}Šu-{d}Suen-ti-kal2,PN
30289,{d}Šu-{d}Suen-tu-ri,PN
30290,{d}Šu-{d}Suen-wa-li-id-{d}Šul-gi,PN
30291,{d}Šu-{d}Suen-wu-zu-um-i-šar-re,PN
30292,{d}Šu-{d}Suen-zi-kalam-BA,PN
30293,{d}Šu-{d}Suen-zi-kalam-ma,PN
30294,{d}Šu-{d}Suen-{d}En-lil2-da-nir-gal2,PN
30295,{d}Šu-{d}Suen-{d}En-lil2-da-nir-gal2-še3,PN
30296,{d}Šu-{d}Suen-{d}En-lil2-la2,PN
30297,{d}Šu-{d}Suen-{d}Nanna-in-pa3,PN
30298,{d}Šu-{d}Suen-{d}utu-mu,PN
30299,{d}Šu-{d}Suen-ša-ra-am-{d}Inanna,PN
30300,{d}Šu-{d}Suen-še3,RN
30301,{d}Šu-{d}Suen-šu-qir,PN
30302,{d}Šu-{d}SuenEN.,PN
30303,{d}Šu-{d}SuenEN.ZU,PN
30304,{d}Šu-{d}Suenlugal,PN
30305,{d}Šu-{d}suen,RN
30306,{d}Šu-{d}suen-še3,RN
30307,{d}Šu-{d}Šul-gi,PN
30308,{d}ŠuAmar-{d}Suen,PN
30309,{d}Šul,DN
30310,{d}Šul-,DN
30311,{d}Šul--gi-si2-im-ti,DN
30312,{d}Šul-..,DN
30313,{d}Šul-g-a-a-mu,DN
30314,{d}Šul-gi,DN
30315,{d}Šul-gi-,RN
30316,{d}Šul-gi-AB.DU8,DN
30317,{d}Šul-gi-AN.ZA3.ŠE3,DN
30318,{d}Šul-gi-DIB.AŠ-mu,DN
30319,{d}Šul-gi-DINGIR-ba-ni,DN
30320,{d}Šul-gi-DU-me,DN
30321,{d}Šul-gi-EN.TI,DN
30322,{d}Šul-gi-GI-si2-im-tum-ma,DN
30323,{d}Šul-gi-KA-silim-ma,DN
30324,{d}Šul-gi-KAL,DN
30325,{d}Šul-gi-KAL-da:ga,DN
30326,{d}Šul-gi-KAL{an}-da,DN
30327,{d}Šul-gi-KAL{an}-ga:da,DN
30328,{d}Šul-gi-Ma-ma,DN
30329,{d}Šul-gi-NA-uru-mu,DN
30330,{d}Šul-gi-NI,DN
30331,{d}Šul-gi-SIPA-da-ri2,DN
30332,{d}Šul-gi-UN-ha-ni-iš,DN
30333,{d}Šul-gi-a-a-mu,DN
30334,{d}Šul-gi-a-a-mu-ta,DN
30335,{d}Šul-gi-a-al,DN
30336,{d}Šul-gi-a-bi,DN
30337,{d}Šul-gi-a-bi2,DN
30338,{d}Šul-gi-a-bi2-da,DN
30339,{d}Šul-gi-a-bi2-še3,DN
30340,{d}Šul-gi-a-gu-ni,DN
30341,{d}Šul-gi-a-lim,DN
30342,{d}Šul-gi-a-mu,DN
30343,{d}Šul-gi-a-ra-ab-kalam-ma,DN
30344,{d}Šul-gi-a-tal,DN
30345,{d}Šul-gi-a-ti,DN
30346,{d}Šul-gi-a-zi-da,DN
30347,{d}Šul-gi-a2-kalam-e,DN
30348,{d}Šul-gi-a2-kalam-ma,DN
30349,{d}Šul-gi-a2-mah,DN
30350,{d}Šul-gi-a2-mah-ta,DN
30351,{d}Šul-gi-a2-mu,DN
30352,{d}Šul-gi-ad-du10,DN
30353,{d}Šul-gi-ad-gur,DN
30354,{d}Šul-gi-ad-lal3,DN
30355,{d}Šul-gi-al-mah,DN
30356,{d}Šul-gi-an-dul3,DN
30357,{d}Šul-gi-ba-aš2-ti,DN
30358,{d}Šul-gi-ba-ni,DN
30359,{d}Šul-gi-ba-ni-il,DN
30360,{d}Šul-gi-ba-ni-ta,DN
30361,{d}Šul-gi-ba-zi,DN
30362,{d}Šul-gi-bad3,DN
30363,{d}Šul-gi-bad3-kalam-ma,DN
30364,{d}Šul-gi-be-li2,DN
30365,{d}Šul-gi-bi,DN
30366,{d}Šul-gi-bi2-du-ri2,DN
30367,{d}Šul-gi-da,DN
30368,{d}Šul-gi-da-an,DN
30369,{d}Šul-gi-da-an-ga-da,DN
30370,{d}Šul-gi-da-an-ka2,DN
30371,{d}Šul-gi-da-ba-an,DN
30372,{d}Šul-gi-da-balag-ta,DN
30373,{d}Šul-gi-da-ga-da,DN
30374,{d}Šul-gi-da-nir-gal2,DN
30375,{d}Šul-gi-da-nu-me-a,DN
30376,{d}Šul-gi-dalla,DN
30377,{d}Šul-gi-dan-nu-um,DN
30378,{d}Šul-gi-dan-num2,DN
30379,{d}Šul-gi-dingir,DN
30380,{d}Šul-gi-dingir-kal-mu,DN
30381,{d}Šul-gi-dingir-kalam-ma,DN
30382,{d}Šul-gi-dingir-mu,DN
30383,{d}Šul-gi-du10,DN
30384,{d}Šul-gi-du11-ge-du7,DN
30385,{d}Šul-gi-dumu-an-na,DN
30386,{d}Šul-gi-e,DN
30387,{d}Šul-gi-en-šu-ba-ak,DN
30388,{d}Šul-gi-ezem,DN
30389,{d}Šul-gi-ezem-ma-tuš-a,DN
30390,{d}Šul-gi-ezem-ma-še3,DN
30391,{d}Šul-gi-ga2-ba,DN
30392,{d}Šul-gi-gal-zu,DN
30393,{d}Šul-gi-ha-ma-ti,DN
30394,{d}Šul-gi-ha-si2,DN
30395,{d}Šul-gi-ha-si2-is,DN
30396,{d}Šul-gi-ha-si2-is-še3,DN
30397,{d}Šul-gi-he2-gal2,DN
30398,{d}Šul-gi-he2-gal2-še3,DN
30399,{d}Šul-gi-he2-gal2{ki}-še3,DN
30400,{d}Šul-gi-he2-ti,DN
30401,{d}Šul-gi-hi-li-an-na,DN
30402,{d}Šul-gi-i2-im-ti,DN
30403,{d}Šul-gi-i3-MA,DN
30404,{d}Šul-gi-i3-da,DN
30405,{d}Šul-gi-i3-i-ni-ib2-Ma-ma,DN
30406,{d}Šul-gi-i3-il,DN
30407,{d}Šul-gi-i3-li2,DN
30408,{d}Šul-gi-i3-li2-ka-še3,DN
30409,{d}Šul-gi-i3-li2-ta,DN
30410,{d}Šul-gi-i3-li2-še3,DN
30411,{d}Šul-gi-i3-ri2-su,DN
30412,{d}Šul-gi-i3-sa6,DN
30413,{d}Šul-gi-i3-ti-iš,DN
30414,{d}Šul-gi-i3-zi-ga,DN
30415,{d}Šul-gi-inim-zi,DN
30416,{d}Šul-gi-ip2-ki,DN
30417,{d}Šul-gi-ir,DN
30418,{d}Šul-gi-iš-ti-kal2,DN
30419,{d}Šul-gi-ka,DN
30420,{d}Šul-gi-ka-še3,DN
30421,{d}Šul-gi-ka3-šu-id,DN
30422,{d}Šul-gi-kal,DN
30423,{d}Šul-gi-kala-ga,DN
30424,{d}Šul-gi-kala-ga-da,DN
30425,{d}Šul-gi-kalam-e-ba-sa6,DN
30426,{d}Šul-gi-kalam-ma-hi-li-bi,DN
30427,{d}Šul-gi-kalam-ma-me-te,DN
30428,{d}Šul-gi-kalam-ma-me-te-bi,DN
30429,{d}Šul-gi-kalam-me-te-bi,DN
30430,{d}Šul-gi-kalam-me-te9-bi,DN
30431,{d}Šul-gi-kam,DN
30432,{d}Šul-gi-kar-re-tag-ga,DN
30433,{d}Šul-gi-ke4,DN
30434,{d}Šul-gi-ki-ur5-sa6,DN
30435,{d}Šul-gi-ku3-zu,DN
30436,{d}Šul-gi-li-ba-ni,DN
30437,{d}Šul-gi-li-bur,DN
30438,{d}Šul-gi-li-ti-iš,DN
30439,{d}Šul-gi-li-tiš2,DN
30440,{d}Šul-gi-li2-šu,DN
30441,{d}Šul-gi-lugal,DN
30442,{d}Šul-gi-ma-ti,DN
30443,{d}Šul-gi-mas-su,DN
30444,{d}Šul-gi-maškim,DN
30445,{d}Šul-gi-me,DN
30446,{d}Šul-gi-me-te-uru-na,DN
30447,{d}Šul-gi-me-šar,DN
30448,{d}Šul-gi-mi-šar,DN
30449,{d}Šul-gi-mi-šar-ta,DN
30450,{d}Šul-gi-mu,DN
30451,{d}Šul-gi-mu-dah,DN
30452,{d}Šul-gi-mu-dah-ta,DN
30453,{d}Šul-gi-mu-še3,DN
30454,{d}Šul-gi-na-KU-šu,DN
30455,{d}Šul-gi-na-da,DN
30456,{d}Šul-gi-na-da-ra,DN
30457,{d}Šul-gi-na-da-ta,DN
30458,{d}Šul-gi-na-da-še3,DN
30459,{d}Šul-gi-na-gir-ti,DN
30460,{d}Šul-gi-na-piš-ti,DN
30461,{d}Šul-gi-ni-šu,DN
30462,{d}Šul-gi-ni-šu-ta,DN
30463,{d}Šul-gi-nin-e-ki-ag2,DN
30464,{d}Šul-gi-nin-ki-ag2,DN
30465,{d}Šul-gi-nu-ri,DN
30466,{d}Šul-gi-nu-zi-ša3-gal,DN
30467,{d}Šul-gi-pa-e3,DN
30468,{d}Šul-gi-pa-li,DN
30469,{d}Šul-gi-pa-li2-il,DN
30470,{d}Šul-gi-pa2-li2-il8,DN
30471,{d}Šul-gi-pa2-ni-il,DN
30472,{d}Šul-gi-pirig,DN
30473,{d}Šul-gi-pirig-ta,DN
30474,{d}Šul-gi-pirig-še3,DN
30475,{d}Šul-gi-ra,DN
30476,{d}Šul-gi-ra-,RN
30477,{d}Šul-gi-ra-NI-NI,DN
30478,{d}Šul-gi-ra-gaba,DN
30479,{d}Šul-gi-ra-i3-sa6,DN
30480,{d}Šul-gi-ra-ka,DN
30481,{d}Šul-gi-ra-kam,DN
30482,{d}Šul-gi-ra-ke4,DN
30483,{d}Šul-gi-ra-ke4-,DN
30484,{d}Šul-gi-ra-ke4-ne,DN
30485,{d}Šul-gi-ra-ma,DN
30486,{d}Šul-gi-ra-me,DN
30487,{d}Šul-gi-ra-mu,DN
30488,{d}Šul-gi-ra-ra,DN
30489,{d}Šul-gi-ra-sum-ma,DN
30490,{d}Šul-gi-ra-sum-mu,DN
30491,{d}Šul-gi-ra-ta,DN
30492,{d}Šul-gi-ra-še3,DN
30493,{d}Šul-gi-ra-šu-na-an-dag-ge,DN
30494,{d}Šul-gi-re,DN
30495,{d}Šul-gi-re-iš-ma-an-ag2,DN
30496,{d}Šul-gi-re-ma-ag2,DN
30497,{d}Šul-gi-re-pa3-da,DN
30498,{d}Šul-gi-sa-du,DN
30499,{d}Šul-gi-sa-tu,DN
30500,{d}Šul-gi-sa-tu-ni,DN
30501,{d}Šul-gi-si-il-ha,DN
30502,{d}Šul-gi-si-sa2,DN
30503,{d}Šul-gi-si-sa2-ta,DN
30504,{d}Šul-gi-si-sa2-še3,DN
30505,{d}Šul-gi-si2-im-im-tum,DN
30506,{d}Šul-gi-si2-im-ti,DN
